GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS,WINNER
201712060MIL,DET,39.56521739,86.08695652,11,29.08695652,14.34782609,19.13043478,10.13043478,31.82608696,41.95652174,22.39130435,8.043478261,3.434782609,14.04347826,19.73913043,104.4782609,93,MIL,38.77272727,80.95454545,8.909090909,24.40909091,16.59090909,22.09090909,7.045454545,30.81818182,37.86363636,22.27272727,8.409090909,5.409090909,13.09090909,22.18181818,103.0454545,100,1
201712060NOP,DEN,39.47826087,85.95652174,10.95652174,29.91304348,16.91304348,23.2173913,12.17391304,32.91304348,45.08695652,23.2173913,7.956521739,4.565217391,15.30434783,17.60869565,106.826087,105,NOP,41.04166667,85.5,10.875,30.16666667,15.91666667,21.20833333,8.625,35.125,43.75,26.16666667,7.625,4.458333333,15.625,20.33333333,108.875,115,1
201712060NYK,MEM,35.7826087,80,9.086956522,26.91304348,17.47826087,21.86956522,7.652173913,31.65217391,39.30434783,21.2173913,7.260869565,5.47826087,13.69565217,22.30434783,98.13043478,95,NYK,40.08695652,85.47826087,8.086956522,23.13043478,15.73913043,19.7826087,10.95652174,34.08695652,45.04347826,23.30434783,6.695652174,4.695652174,15.7826087,20.56521739,104,97,1
201712060ORL,ATL,38.69565217,85.47826087,10.56521739,27.95652174,14.73913043,18.65217391,9.130434783,30.95652174,40.08695652,22.73913043,9.086956522,3.695652174,15.34782609,20.34782609,102.6956522,90,ORL,40.08,86.04,11.44,30.44,15.84,21.28,8.16,33.36,41.52,23.8,7.76,5.04,14.72,20.16,107.44,94,1
201712060SAS,MIA,37,83,11.69565217,32.56521739,14.30434783,18.56521739,8.043478261,33.95652174,42,20.82608696,7.434782609,4.869565217,15.60869565,20.7826087,100,95,SAS,37.66666667,83.29166667,9.083333333,25,16.20833333,20.58333333,10.29166667,34.45833333,44.75,23.04166667,7.625,6.166666667,13.79166667,17.79166667,100.625,96,1
201712070BRK,OKC,37.82608696,85.69565217,10.17391304,30,16.2173913,22.26086957,11.43478261,31.52173913,42.95652174,21,10.47826087,4.913043478,14.65217391,21.08695652,102.0434783,100,BRK,39.34782609,88.43478261,12,33.91304348,19.08695652,26,10.56521739,35,45.56521739,22.82608696,7.260869565,4.173913043,15.52173913,21.65217391,109.7826087,110,1
201712070PHI,LAL,40.30434783,88.52173913,8.260869565,26.2173913,16.91304348,23.82608696,10.26086957,36.13043478,46.39130435,22.69565217,8.217391304,5.695652174,17,22.2173913,105.7826087,95,PHI,40.08695652,88.13043478,10.60869565,29.69565217,17.39130435,23.86956522,12.17391304,37.17391304,49.34782609,25.52173913,8.434782609,4.869565217,16.7826087,23.7826087,108.173913,101,1
201712070PHO,WAS,38.91666667,85.45833333,9.375,25.66666667,18.875,23.95833333,9.833333333,32.83333333,42.66666667,21.75,8.125,4.375,13.45833333,21.83333333,106.0833333,106,PHO,39.92307692,89.38461538,8.615384615,25.57692308,19.15384615,25.46153846,11.30769231,34.84615385,46.15384615,20.23076923,7.269230769,5.153846154,15.73076923,22.26923077,107.6153846,113,1
201712070UTA,HOU,39.13636364,84.18181818,16.09090909,44.04545455,19.72727273,24.5,9.5,35.27272727,44.77272727,23.09090909,9.181818182,4.909090909,15.27272727,20.72727273,114.0909091,118,UTA,37.72,82.84,11.84,30.52,16,19.64,8.8,31.72,40.52,22.04,9.84,5.32,14.44,20.32,103.28,94,0
201712080CHO,CHI,36.34782609,87.52173913,10.7826087,31.52173913,12.17391304,16.26086957,9.608695652,34.52173913,44.13043478,21.95652174,6.695652174,3.391304348,13.39130435,18.73913043,95.65217391,96,CHO,37.39130435,85.34782609,8.782608696,25.17391304,21.04347826,28.82608696,10.30434783,36.69565217,47,20.2173913,6.086956522,4.434782609,13.39130435,18.73913043,104.6086957,87,0
201712080DET,GSW,44.19230769,86.19230769,12.61538462,31.42307692,16.80769231,20.76923077,8.576923077,36.34615385,44.92307692,30.88461538,8.807692308,8.423076923,16,20.42307692,117.8076923,101,DET,39.41666667,86.125,10.95833333,29.125,14.5,19.45833333,10.41666667,31.70833333,42.125,22.29166667,7.916666667,3.291666667,13.91666667,19.75,104.2916667,100,0
201712080IND,CLE,40.04,83.16,12,32.44,19,23.44,8.32,34.2,42.52,22.92,6.92,4,14.36,19.16,111.08,101,IND,41.6,86.8,10.04,25.4,15.2,19.64,9,33.44,42.44,23.32,8.04,4.56,13.68,18.52,108.44,98,0
201712080MEM,TOR,41.45454545,85.04545455,11.31818182,31.90909091,17.31818182,22.13636364,8.727272727,32.90909091,41.63636364,23.63636364,8.454545455,5.636363636,13.81818182,22.54545455,111.5454545,126,MEM,35.5,79.58333333,9.208333333,26.95833333,17.5,21.875,7.5,31.29166667,38.79166667,20.91666667,7.291666667,5.458333333,13.75,22.375,97.70833333,88,0
201712080MIL,DAL,36.92,84.84,11.72,32.56,14.76,19.36,8.32,34,42.32,21.44,6.76,3.68,13.4,19.72,100.32,90,MIL,38.7826087,80.86956522,8.869565217,24.30434783,16.65217391,22.26086957,7.304347826,30.69565217,38,22.26086957,8.347826087,5.391304348,13.04347826,22.13043478,103.0869565,104,1
201712080NOP,SAC,37.375,84.29166667,8.083333333,21.33333333,12.79166667,17.33333333,9.041666667,30.29166667,39.33333333,20.54166667,8.208333333,4.208333333,13.91666667,19.83333333,95.625,95,NOP,41.24,85.52,10.92,30.2,16.04,21.52,8.72,35.24,43.96,26.24,7.48,4.48,15.44,20.28,109.44,123,1
201712080ORL,DEN,39.54166667,86.29166667,11.16666667,30.125,16.875,23.16666667,12.08333333,32.79166667,44.875,23.16666667,7.916666667,4.541666667,15.04166667,17.75,107.125,114,ORL,40.30769231,86.5,11.23076923,30.34615385,15.69230769,21.15384615,8.346153846,33.57692308,41.92307692,23.53846154,7.807692308,5.115384615,14.76923077,20.26923077,107.5384615,110,0
201712080SAS,BOS,37.61538462,83.73076923,11.42307692,30.65384615,17.80769231,23.11538462,9.269230769,36.03846154,45.30769231,22.76923077,7.923076923,4.576923077,13.30769231,19.57692308,104.4615385,97,SAS,38,83.44,9.24,25,16.04,20.32,10.28,34.04,44.32,23.32,7.56,6.2,13.68,17.6,101.28,117,1
201712090ATL,ORL,40.03703704,86.37037037,11,30,15.77777778,21.22222222,8.444444444,33.48148148,41.92592593,23.33333333,7.703703704,5.185185185,14.74074074,20.14814815,106.8518519,89,ATL,38.75,85.79166667,10.58333333,27.91666667,14.75,18.70833333,9.208333333,31.25,40.45833333,22.83333333,9,3.666666667,15.41666667,20.16666667,102.8333333,106,1
201712090BRK,MIA,37.08333333,82.54166667,11.95833333,32.625,14.08333333,18.29166667,7.958333333,33.5,41.45833333,21.125,7.416666667,4.833333333,15.70833333,20.58333333,100.2083333,105,BRK,39.16666667,88.08333333,11.95833333,34.04166667,19.08333333,26.16666667,10.41666667,35.29166667,45.70833333,22.875,7.083333333,4.291666667,15.41666667,21.625,109.375,100,0
201712090CHI,NYK,39.875,84.70833333,8.125,22.75,15.91666667,20.08333333,10.91666667,34,44.91666667,23.25,6.75,4.625,15.79166667,20.58333333,103.7916667,99,CHI,36.83333333,88,10.58333333,30.95833333,12.375,16.5,9.458333333,35.16666667,44.625,22,6.625,3.541666667,13.41666667,19.125,96.625,119,1
201712090CHO,LAL,40.375,88.83333333,8.375,26.29166667,16.70833333,23.83333333,10.45833333,35.83333333,46.29166667,22.66666667,8.416666667,5.75,16.75,22.25,105.8333333,107,CHO,37.5,85.95833333,8.833333333,25.33333333,21.04166667,28.83333333,10.25,36.875,47.125,20.29166667,6.125,4.708333333,13.29166667,18.79166667,104.875,111,1
201712090CLE,PHI,40.04166667,87.83333333,10.58333333,29.54166667,17.33333333,23.75,11.95833333,37.16666667,49.125,25.66666667,8.208333333,5.208333333,16.83333333,23.875,108,104,CLE,39.92307692,83.23076923,11.96153846,32.57692308,18.92307692,23.38461538,8.346153846,34.23076923,42.57692308,22.92307692,6.807692308,4,14.23076923,19.30769231,110.7307692,102,0
201712090LAC,WAS,39,85.28,9.32,25.48,18.88,24,9.76,32.72,42.48,21.88,8.04,4.36,13.32,21.88,106.2,109,LAC,38.17391304,84.43478261,10.52173913,29.60869565,18.08695652,24.08695652,11.17391304,31.7826087,42.95652174,20.39130435,7.869565217,4.47826087,14.65217391,21.2173913,104.9565217,107,0
201712090MEM,OKC,37.83333333,86.20833333,10.04166667,29.75,16.04166667,22.29166667,11.66666667,31.75,43.41666667,20.875,10.29166667,4.833333333,14.54166667,21.25,101.75,95,MEM,35.72,79.68,9.2,26.96,17.44,21.88,7.64,31,38.64,21.04,7.32,5.36,13.84,22.48,98.08,107,1
201712090MIL,UTA,37.57692308,82.61538462,11.80769231,30.5,16.23076923,19.92307692,8.615384615,31.57692308,40.19230769,21.84615385,9.846153846,5.307692308,14.38461538,20.34615385,103.1923077,101,MIL,38.66666667,80.79166667,8.833333333,24.29166667,17.16666667,22.75,7.291666667,30.79166667,38.08333333,22.16666667,8.416666667,5.416666667,12.91666667,22.20833333,103.3333333,109,1
201712090PHO,SAS,38,83.34615385,9.192307692,25.07692308,16.23076923,20.46153846,10.42307692,33.96153846,44.38461538,23.03846154,7.5,6.076923077,13.65384615,17.46153846,101.4230769,105,PHO,39.77777778,88.96296296,8.555555556,25.48148148,19.18518519,25.55555556,11.25925926,34.74074074,46,20.2962963,7.185185185,5.148148148,15.62962963,22.22222222,107.2962963,99,0
201712090POR,HOU,39.08695652,84.04347826,16.17391304,43.95652174,19.65217391,24.47826087,9.434782609,35.39130435,44.82608696,23.04347826,9.217391304,4.913043478,15.34782609,20.91304348,114,112,POR,37.5,85.45833333,9.083333333,24.20833333,18.66666667,22.95833333,10.41666667,36.45833333,46.875,18.20833333,6.458333333,5.5,14.29166667,19.70833333,102.75,92,0
201712100DET,BOS,37.62962963,83.7037037,11.40740741,30.92592593,17.7037037,22.88888889,9.333333333,35.74074074,45.07407407,22.44444444,8,4.407407407,13.33333333,19.66666667,104.3703704,102,DET,39.36,86.36,11,29.04,14.32,19.44,10.6,31.8,42.4,22.2,7.92,3.24,13.8,19.64,104.04,98,0
201712100IND,DEN,39.64,86.24,10.96,29.76,16.72,22.88,11.84,33,44.84,23.08,7.88,4.64,14.92,17.84,106.96,103,IND,41.46153846,86.76923077,10.23076923,25.92307692,15.19230769,19.80769231,9.115384615,33.57692308,42.69230769,23.23076923,8,4.5,13.46153846,18.53846154,108.3461538,106,1
201712100MIN,DAL,36.84615385,84.46153846,11.65384615,32.23076923,15.03846154,19.61538462,8.153846154,33.92307692,42.07692308,21.30769231,6.730769231,3.615384615,13.30769231,19.80769231,100.3846154,102,MIN,39.76923077,84.53846154,8.230769231,22.73076923,19.73076923,24.84615385,10.69230769,31.46153846,42.15384615,22.84615385,8.653846154,3.576923077,13.26923077,17.65384615,107.5,113,1
201712100NOP,PHI,39.92,87.44,10.6,29.68,17.16,23.32,11.76,36.96,48.72,25.88,8.28,5.08,16.92,23.76,107.6,98,NOP,41.23076923,85.65384615,10.88461538,30.11538462,16.07692308,21.42307692,8.653846154,34.96153846,43.61538462,25.96153846,7.461538462,4.423076923,15.5,20.03846154,109.4230769,109,1
201712100NYK,ATL,38.84,85.56,10.84,28.12,14.88,18.96,9.2,31.24,40.44,23.24,8.92,3.76,15.28,19.88,103.4,117,NYK,40,84.96,8.08,22.8,15.64,19.64,10.8,33.92,44.72,23.32,6.72,4.56,15.72,20.44,103.72,102,0
201712100SAC,TOR,41.26086957,84.73913043,11.39130435,31.86956522,17.82608696,22.60869565,8.782608696,32.60869565,41.39130435,23.52173913,8.434782609,5.52173913,13.69565217,22.56521739,111.7391304,116,SAC,37.76,84.8,8.28,21.68,12.64,17.2,9.12,30.48,39.6,20.56,8.36,4.2,14.04,19.88,96.44,116,1
201712110CHI,BOS,37.46428571,83.53571429,11.39285714,30.89285714,17.57142857,22.71428571,9.321428571,35.92857143,45.25,22.21428571,7.857142857,4.392857143,13.32142857,19.60714286,103.8928571,91,CHI,37.04,87.76,10.44,30.72,12.4,16.76,9.4,35.04,44.44,22.24,6.76,3.68,13.44,19.12,96.92,104,1
201712110GSW,POR,37.8,85.56,9.44,24.88,18.28,22.52,10.28,36.04,46.32,18.24,6.36,5.48,14.32,20.04,103.32,117,GSW,44,86,12.40740741,31.22222222,16.81481481,20.81481481,8.444444444,36.48148148,44.92592593,30.81481481,8.666666667,8.666666667,15.92592593,20.37037037,117.2222222,102,0
201712110HOU,NOP,41.40740741,85.44444444,11.03703704,29.88888889,16.37037037,21.81481481,8.518518519,34.7037037,43.22222222,26.14814815,7.592592593,4.592592593,15.44444444,20.07407407,110.2222222,131,HOU,39.125,83.66666667,15.91666667,43.16666667,20.25,25.20833333,9.333333333,35.08333333,44.41666667,22.66666667,9.375,4.791666667,15.20833333,20.75,114.4166667,124,0
201712110LAC,TOR,41.16666667,84.83333333,11.375,32.08333333,17.625,22.45833333,8.916666667,32.58333333,41.5,23.45833333,8.416666667,5.375,13.66666667,22.33333333,111.3333333,102,LAC,38.20833333,84.25,10.66666667,29.70833333,18.20833333,24.08333333,10.875,31.66666667,42.54166667,20.45833333,7.875,4.458333333,14.45833333,21.125,105.2916667,113,1
201712110MEM,MIA,37.28,82.84,11.8,32.4,13.88,18.12,7.96,33.6,41.56,20.88,7.36,4.96,15.28,20.44,100.24,101,MEM,35.84615385,80,9.346153846,27.19230769,17.15384615,21.69230769,7.846153846,31.11538462,38.96153846,21.11538462,7.230769231,5.346153846,13.80769231,22.76923077,98.19230769,101,1
201712110OKC,CHO,37.64,86.24,8.8,25.32,20.56,28.24,10.2,36.76,46.96,20.32,6.16,4.64,13.2,18.88,104.64,99,OKC,37.76,86.44,10.12,29.92,16.12,22.64,11.88,31.68,43.56,20.76,10.16,4.84,14.36,21.24,101.76,102,1
201712120BRK,WAS,39.11538462,85.15384615,9.461538462,25.73076923,18.73076923,23.96153846,9.730769231,32.80769231,42.53846154,22.30769231,7.923076923,4.269230769,13.30769231,21.73076923,106.4230769,112,BRK,38.92,87.8,11.76,33.76,18.96,25.88,10.32,35.28,45.6,22.6,6.92,4.24,15.28,21.44,108.56,89,0
201712120CLE,ATL,38.76923077,85.23076923,10.76923077,28.23076923,15.23076923,19.38461538,9.076923077,31.15384615,40.23076923,23.19230769,8.769230769,3.769230769,15.30769231,20.19230769,103.5384615,107,CLE,39.77777778,82.92592593,12.03703704,32.44444444,18.92592593,23.44444444,8.259259259,33.96296296,42.22222222,23.03703704,7,3.925925926,14.33333333,19.18518519,110.5185185,105,0
201712120DAL,SAS,38.07407407,83.48148148,9.074074074,24.85185185,16.2962963,20.62962963,10.7037037,33.96296296,44.66666667,22.85185185,7.407407407,6.074074074,13.7037037,17.66666667,101.5185185,104,DAL,36.85185185,84.33333333,11.62962963,32.18518519,14.74074074,19.22222222,8.074074074,33.66666667,41.74074074,21.37037037,6.703703704,3.666666667,13.18518519,19.88888889,100.0740741,92,0
201712120DET,DEN,39.76923077,86.57692308,11.19230769,30.23076923,16.57692308,22.61538462,12.11538462,32.80769231,44.92307692,23.11538462,7.846153846,4.653846154,15.15384615,17.92307692,107.3076923,116,DET,38.92307692,86.26923077,10.96153846,29.19230769,14.34615385,19.42307692,10.61538462,31.92307692,42.53846154,21.88461538,7.884615385,3.269230769,13.61538462,19.5,103.1538462,81,0
201712120MIN,PHI,40.07692308,87.76923077,10.53846154,29.65384615,17.53846154,23.57692308,12.15384615,36.5,48.65384615,25.88461538,8.153846154,5.038461538,16.92307692,23.96153846,108.2307692,124,MIN,39.62962963,84.07407407,8.185185185,22.59259259,19.66666667,24.77777778,10.62962963,31.62962963,42.25925926,22.7037037,8.592592593,3.518518519,13.44444444,17.7037037,107.1111111,97,0
201712120NYK,LAL,40.48,88.68,8.4,26.32,16.64,23.72,10.28,36,46.28,22.72,8.36,5.72,16.64,22.2,106,110,NYK,39.96153846,84.76923077,7.961538462,22.57692308,16.11538462,20.19230769,10.61538462,33.65384615,44.26923077,23.03846154,6.807692308,4.538461538,15.57692308,20.80769231,104,111,1
201712120SAC,PHO,39.60714286,88.64285714,8.5,25.46428571,19.35714286,25.71428571,11.21428571,34.57142857,45.78571429,19.96428571,7.071428571,5,15.42857143,22.17857143,107.0714286,101,SAC,37.65384615,84.34615385,8.346153846,21.73076923,12.42307692,17.07692308,9.038461538,30.65384615,39.69230769,20.34615385,8.307692308,4.269230769,14.30769231,19.76923077,96.07692308,87,0
201712130BOS,DEN,39.77777778,86.2962963,11.14814815,30.22222222,16.44444444,22.2962963,11.88888889,33,44.88888889,23.25925926,7.851851852,4.592592593,15.22222222,17.81481481,107.1481481,103,BOS,37.31034483,83.51724138,11.34482759,31.20689655,17.27586207,22.4137931,9.379310345,35.89655172,45.27586207,22.20689655,7.655172414,4.310344828,13.37931034,19.5862069,103.2413793,85,0
201712130CHI,UTA,37.40740741,82.37037037,11.66666667,30.22222222,16.59259259,20.55555556,8.62962963,31.37037037,40,21.77777778,9.740740741,5.222222222,14.44444444,20.44444444,103.0740741,100,CHI,37.11538462,87.5,10.5,30.65384615,12.61538462,17.07692308,9.423076923,35.07692308,44.5,22.26923077,6.846153846,3.653846154,13.23076923,19.07692308,97.34615385,108,1
201712130HOU,CHO,37.84615385,86.03846154,8.961538462,25.30769231,20.42307692,28.07692308,10.15384615,36.57692308,46.73076923,20.38461538,6.192307692,4.615384615,13.15384615,18.92307692,105.0769231,116,HOU,39.48,83.84,15.96,43.24,20.12,25.2,9.12,34.96,44.08,22.96,9.48,4.88,14.96,20.52,115.04,130,1
201712130IND,OKC,37.65384615,86.38461538,10.07692308,29.76923077,16.42307692,22.73076923,11.84615385,31.53846154,43.38461538,20.57692308,9.923076923,4.730769231,14.34615385,21.15384615,101.8076923,103,IND,41.74074074,87,10.22222222,25.88888889,15.2962963,19.88888889,9.185185185,33.40740741,42.59259259,23.25925926,7.925925926,4.407407407,13.37037037,18.48148148,109,126,1
201712130MIA,POR,37.76923077,85.65384615,9.346153846,25,18.46153846,22.61538462,10.34615385,35.69230769,46.03846154,18.07692308,6.538461538,5.346153846,14.11538462,19.96153846,103.3461538,104,MIA,37.26923077,82.19230769,11.88461538,32.19230769,14.07692308,18.34615385,7.730769231,33.57692308,41.30769231,21,7.384615385,5.076923077,15.19230769,20.5,100.5,107,1
201712130NOP,MIL,38.88,80.8,8.76,24,17.36,22.88,7.32,30.88,38.2,22.16,8.4,5.44,12.84,22.48,103.88,117,NOP,41.67857143,85.42857143,11.28571429,30,16.03571429,21.5,8.428571429,34.71428571,43.14285714,26.35714286,7.535714286,4.5,15.53571429,20.03571429,110.6785714,123,1
201712130ORL,LAC,38.04,84.56,10.56,29.96,18.28,24.08,11,32.12,43.12,20.36,7.8,4.56,14.36,21.08,104.92,96,ORL,40.21428571,86.57142857,11.07142857,30.14285714,15.46428571,20.75,8.5,33.32142857,41.82142857,23.89285714,7.678571429,5.071428571,14.64285714,20.28571429,106.9642857,110,1
201712130PHO,TOR,40.8,84.64,11.2,31.96,17.72,22.6,8.68,32.88,41.56,23.24,8.4,5.4,13.64,22.32,110.52,91,PHO,39.51724138,88.68965517,8.448275862,25.68965517,19.06896552,25.31034483,11.27586207,34.48275862,45.75862069,20.03448276,7,4.965517241,15.31034483,22.03448276,106.5517241,92,1
201712130WAS,MEM,35.55555556,79.7037037,9.296296296,27.18518519,17.18518519,21.88888889,7.777777778,30.88888889,38.66666667,20.96296296,7.185185185,5.185185185,13.81481481,22.74074074,97.59259259,82,WAS,39.07407407,85.51851852,9.259259259,25.59259259,18.7037037,23.88888889,9.814814815,32.96296296,42.77777778,22.14814815,7.925925926,4.222222222,13.18518519,21.88888889,106.1111111,98,1
201712140ATL,DET,38.51851852,86,10.88888889,29.03703704,14.51851852,19.51851852,10.62962963,31.81481481,42.44444444,21.7037037,7.851851852,3.222222222,13.85185185,19.37037037,102.4444444,84,ATL,38.92592593,85.48148148,10.96296296,28.51851852,15.11111111,19.14814815,9.111111111,31,40.11111111,23.2962963,8.740740741,3.777777778,15.11111111,20.07407407,103.9259259,114,1
201712140BRK,NYK,40.25925926,85.37037037,8,22.55555556,15.81481481,19.85185185,10.77777778,33.66666667,44.44444444,23.11111111,6.814814815,4.62962963,15.51851852,20.62962963,104.3333333,113,BRK,38.73076923,87.65384615,11.69230769,34.11538462,19.19230769,26.15384615,10.26923077,35.61538462,45.88461538,22.73076923,6.807692308,4.307692308,15.23076923,21.42307692,108.3461538,103,0
201712140CLE,LAL,40.53846154,89.19230769,8.576923077,26.65384615,16.46153846,23.38461538,10.65384615,35.84615385,46.5,22.76923077,8.269230769,5.730769231,16.61538462,22.07692308,106.1153846,109,CLE,40.07142857,83.03571429,12.32142857,32.64285714,18.5,22.96428571,8.178571429,33.85714286,42.03571429,23.46428571,6.928571429,3.857142857,14.28571429,19.14285714,110.9642857,123,1
201712140GSW,DAL,36.89285714,84.5,11.53571429,31.89285714,14.57142857,18.96428571,8.071428571,33.92857143,42,21.21428571,6.75,3.607142857,12.92857143,19.85714286,99.89285714,95,GSW,44,85.78571429,12.32142857,30.82142857,16.67857143,20.67857143,8.357142857,36.46428571,44.82142857,30.64285714,8.535714286,8.678571429,15.85714286,20.21428571,117,111,1
201712140MIN,SAC,37.66666667,84.51851852,8.296296296,21.74074074,12.55555556,17.25925926,9.111111111,30.77777778,39.88888889,20.37037037,8.333333333,4.222222222,14.11111111,19.7037037,96.18518519,99,MIN,39.78571429,84.92857143,8.071428571,22.82142857,19.64285714,24.85714286,10.85714286,31.67857143,42.53571429,22.57142857,8.785714286,3.642857143,13.32142857,17.82142857,107.2857143,112,1
201712150BOS,UTA,37.57142857,82.67857143,11.57142857,30.21428571,16.25,20.07142857,8.5,31.78571429,40.28571429,21.85714286,9.5,5.321428571,14.5,20.39285714,102.9642857,100,BOS,37.63333333,83.36666667,11.33333333,31,17.33333333,22.46666667,9.2,35.56666667,44.76666667,22.43333333,7.733333333,4.4,13.36666667,19.6,103.9333333,124,1
201712150CHO,MIA,37.14814815,81.81481481,11.92592593,32.11111111,14.07407407,18.51851852,7.814814815,33.2962963,41.11111111,20.92592593,7.333333333,4.925925926,15.18518519,20.51851852,100.2962963,95,CHO,37.77777778,86.07407407,8.777777778,25.14814815,20.40740741,28.03703704,10.22222222,36.85185185,47.07407407,20.14814815,6.111111111,4.62962963,13.11111111,18.77777778,104.7407407,96,1
201712150DEN,NOP,41.79310345,85.24137931,11.34482759,29.82758621,15.89655172,21.27586207,8.448275862,34.62068966,43.06896552,26.65517241,7.448275862,4.620689655,15.72413793,19.89655172,110.8275862,115,DEN,39.96428571,86.46428571,11.07142857,30.14285714,16.53571429,22.42857143,12.17857143,32.82142857,45,23.21428571,7.857142857,4.571428571,15.21428571,17.89285714,107.5357143,118,1
201712150HOU,SAS,37.96428571,83.60714286,9,24.96428571,16.14285714,20.57142857,10.67857143,34.14285714,44.82142857,22.75,7.285714286,6.035714286,13.57142857,17.42857143,101.0714286,89,HOU,39.46153846,84,16,43.30769231,19.84615385,24.96153846,9,35.11538462,44.11538462,23,9.384615385,4.884615385,14.76923077,20.42307692,114.7692308,108,1
201712150IND,DET,38.60714286,86.14285714,10.96428571,29.07142857,14.35714286,19.25,10.75,31.82142857,42.57142857,21.85714286,7.928571429,3.214285714,13.89285714,19.5,102.5357143,105,IND,41.67857143,87.07142857,10.25,26.07142857,14.89285714,19.39285714,9.25,33.32142857,42.57142857,23.07142857,8.035714286,4.5,13.35714286,18.57142857,108.5,95,0
201712150MEM,ATL,38.67857143,84.92857143,10.96428571,28.60714286,15.14285714,19.39285714,9.035714286,30.85714286,39.89285714,23.46428571,8.642857143,3.857142857,15.14285714,19.78571429,103.4642857,91,MEM,35.39285714,79.75,9.321428571,27.21428571,17.10714286,21.67857143,7.857142857,31.10714286,38.96428571,20.85714286,7.142857143,5.071428571,13.89285714,22.75,97.21428571,87,0
201712150MIL,CHI,37.25925926,87.7037037,10.37037037,30.14814815,12.66666667,17.22222222,9.407407407,35.14814815,44.55555556,22.22222222,6.925925926,3.62962963,13.07407407,18.88888889,97.55555556,103,MIL,39.07692308,81.34615385,8.730769231,24.11538462,17.15384615,22.73076923,7.615384615,30.57692308,38.19230769,22.19230769,8.615384615,5.423076923,12.69230769,22.11538462,104.0384615,108,1
201712150ORL,POR,37.7037037,85.14814815,9.37037037,25.11111111,18.51851852,22.62962963,10.14814815,35.40740741,45.55555556,17.92592593,6.555555556,5.222222222,14,20,103.2962963,102,ORL,40.10344828,86.62068966,11,30.03448276,15.34482759,20.75862069,8.448275862,33.48275862,41.93103448,23.89655172,7.620689655,5.103448276,14.55172414,20.03448276,106.5517241,95,0
201712150PHI,OKC,37.59259259,86.44444444,10.18518519,29.74074074,16.37037037,22.77777778,12.03703704,31.66666667,43.7037037,20.77777778,9.925925926,4.777777778,14.2962963,20.81481481,101.7407407,100,PHI,40.07407407,87.48148148,10.55555556,29.51851852,17.88888889,23.88888889,11.96296296,36.81481481,48.77777778,26.11111111,8.074074074,4.962962963,17.18518519,23.74074074,108.5925926,118,1
