Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
2/6/2015,201502060SAS,MIA,240,36,80,0.45,5,16,0.313,8,9,0.889,10,27,37,23,7,3,16,10,85,SAS,240,40,83,0.482,11,29,0.379,7,9,0.778,14,29,43,31,12,4,16,18,98,
2/6/2015,201502060TOR,LAC,240,38,78,0.487,6,23,0.261,25,31,0.806,7,23,30,21,8,4,8,21,107,TOR,240,40,75,0.533,13,30,0.433,30,37,0.811,10,32,42,25,7,1,11,19,123,
2/7/2015,201502070DAL,POR,265,37,89,0.416,10,32,0.313,17,24,0.708,17,41,58,24,11,4,22,21,101,DAL,265,43,105,0.41,14,36,0.389,11,16,0.688,20,35,55,21,11,7,15,20,111,
2/7/2015,201502070MIL,BOS,240,36,86,0.419,7,29,0.241,14,20,0.7,11,33,44,20,7,1,11,19,93,MIL,240,37,75,0.493,8,20,0.4,14,19,0.737,6,34,40,21,6,6,12,20,96,
2/7/2015,201502070NOP,CHI,240,43,84,0.512,10,22,0.455,11,13,0.846,8,37,45,18,6,4,11,7,107,NOP,240,32,86,0.372,4,17,0.235,4,7,0.571,12,26,38,16,8,6,11,13,72,
2/7/2015,201502070NYK,GSW,240,37,81,0.457,12,25,0.48,20,24,0.833,12,36,48,21,8,5,14,19,106,NYK,240,35,87,0.402,8,18,0.444,14,17,0.824,15,29,44,23,7,1,13,20,92,
2/7/2015,201502070PHI,CHO,240,29,84,0.345,6,23,0.261,17,20,0.85,5,38,43,24,9,5,12,20,81,PHI,240,29,74,0.392,9,23,0.391,22,30,0.733,5,42,47,19,6,5,15,22,89,
2/7/2015,201502070UTA,SAC,240,32,82,0.39,3,13,0.231,23,33,0.697,14,26,40,15,3,5,12,19,90,UTA,240,43,86,0.5,5,19,0.263,11,17,0.647,14,29,43,21,6,6,9,28,102,
2/7/2015,201502070WAS,BRK,240,26,77,0.338,4,18,0.222,21,31,0.677,13,25,38,17,8,4,15,20,77,WAS,240,44,87,0.506,9,20,0.45,17,23,0.739,16,35,51,31,9,3,14,24,114,
2/8/2015,201502080CHO,IND,240,37,84,0.44,7,19,0.368,22,25,0.88,8,32,40,19,4,2,12,25,103,CHO,240,36,77,0.468,8,14,0.571,22,28,0.786,4,31,35,24,5,4,10,23,102,
2/8/2015,201502080CLE,LAL,240,41,100,0.41,7,23,0.304,16,19,0.842,19,27,46,22,11,5,7,18,105,CLE,240,45,82,0.549,18,33,0.545,12,20,0.6,6,40,46,31,6,7,14,15,120,
2/8/2015,201502080DET,MIN,240,39,76,0.513,5,12,0.417,29,34,0.853,9,31,40,26,6,1,15,20,112,DET,240,37,79,0.468,10,31,0.323,17,22,0.773,12,23,35,18,8,4,15,25,101,
2/8/2015,201502080HOU,POR,240,40,76,0.526,9,29,0.31,20,23,0.87,4,35,39,20,8,5,11,19,109,HOU,240,31,82,0.378,13,35,0.371,23,34,0.676,15,25,40,24,7,1,11,24,98,
2/8/2015,201502080MEM,ATL,240,33,80,0.413,12,30,0.4,10,11,0.909,3,34,37,17,6,5,14,16,88,MEM,240,36,92,0.391,3,13,0.231,19,21,0.905,17,38,55,18,8,4,11,12,94,
2/8/2015,201502080OKC,LAC,240,42,90,0.467,12,32,0.375,12,17,0.706,8,21,29,28,9,2,13,26,108,OKC,240,46,88,0.523,8,20,0.4,31,38,0.816,16,38,54,26,8,6,11,21,131,
2/8/2015,201502080ORL,CHI,240,37,77,0.481,8,22,0.364,16,18,0.889,7,28,35,27,11,1,15,11,98,ORL,240,39,83,0.47,9,25,0.36,10,13,0.769,13,32,45,21,9,4,16,21,97,
2/8/2015,201502080SAC,PHO,240,33,91,0.363,5,28,0.179,12,17,0.706,11,32,43,17,9,4,10,25,83,SAC,240,34,75,0.453,4,12,0.333,13,21,0.619,4,39,43,20,1,5,15,17,85,
2/8/2015,201502080TOR,SAS,240,31,93,0.333,7,28,0.25,13,16,0.813,20,32,52,23,10,6,14,18,82,TOR,240,32,74,0.432,4,13,0.308,19,24,0.792,6,42,48,18,11,7,14,15,87,
2/9/2015,201502090DAL,LAC,240,41,92,0.446,9,27,0.333,24,29,0.828,17,36,53,21,8,3,6,25,115,DAL,240,33,81,0.407,10,34,0.294,22,30,0.733,14,33,47,19,2,3,12,26,98,
2/9/2015,201502090DEN,OKC,240,43,80,0.538,12,24,0.5,26,35,0.743,9,31,40,24,4,5,12,23,124,DEN,240,42,87,0.483,9,28,0.321,21,29,0.724,12,26,38,20,7,4,10,25,114,
2/9/2015,201502090IND,SAS,240,37,89,0.416,6,25,0.24,15,17,0.882,8,34,42,18,8,7,7,13,95,IND,240,36,88,0.409,8,21,0.381,13,13,1,11,39,50,24,4,6,12,15,93,
2/9/2015,201502090MIA,NYK,240,36,84,0.429,7,20,0.35,16,19,0.842,11,24,35,22,8,8,13,22,95,MIA,240,36,74,0.486,12,22,0.545,25,29,0.862,7,28,35,28,9,5,12,19,109,
2/9/2015,201502090MIL,BRK,240,38,76,0.5,9,25,0.36,12,19,0.632,8,30,38,25,3,8,15,17,97,MIL,240,37,89,0.416,7,18,0.389,22,25,0.88,14,30,44,25,14,4,9,14,103,
2/9/2015,201502090MIN,ATL,240,44,86,0.512,10,21,0.476,19,20,0.95,10,26,36,26,14,6,10,21,117,MIN,240,42,93,0.452,5,16,0.313,16,22,0.727,23,27,50,24,6,8,16,19,105,
2/9/2015,201502090NOP,UTA,240,39,93,0.419,9,21,0.429,13,19,0.684,21,26,47,23,11,9,10,17,100,NOP,240,33,79,0.418,13,22,0.591,17,20,0.85,15,25,40,20,5,17,15,19,96,
2/9/2015,201502090PHI,GSW,240,34,85,0.4,7,29,0.241,14,19,0.737,6,34,40,26,15,5,14,14,89,PHI,240,33,79,0.418,7,24,0.292,11,14,0.786,10,42,52,21,9,4,27,19,84,
2/9/2015,201502090WAS,ORL,240,33,83,0.398,4,22,0.182,10,15,0.667,8,25,33,18,13,6,11,24,80,WAS,240,33,77,0.429,7,25,0.28,23,27,0.852,13,40,53,25,7,3,20,14,96,
2/10/2015,201502100CHI,SAC,240,35,75,0.467,2,12,0.167,14,27,0.519,13,32,45,23,3,3,13,15,86,CHI,240,42,80,0.525,7,20,0.35,13,15,0.867,5,28,33,26,8,3,7,21,104,
2/10/2015,201502100CHO,DET,240,37,83,0.446,5,19,0.263,27,30,0.9,10,38,48,21,8,5,8,18,106,CHO,240,29,81,0.358,9,24,0.375,11,14,0.786,10,28,38,21,1,9,11,21,78,
2/10/2015,201502100LAL,DEN,240,43,79,0.544,4,16,0.25,16,23,0.696,4,31,35,25,9,8,7,22,106,LAL,240,37,85,0.435,6,18,0.333,16,27,0.593,14,29,43,23,3,2,10,24,96,
2/10/2015,201502100MEM,BRK,240,35,81,0.432,3,12,0.25,13,17,0.765,14,32,46,14,7,5,20,24,86,MEM,240,36,81,0.444,6,19,0.316,17,25,0.68,12,33,45,24,14,9,12,19,95,
2/10/2015,201502100PHO,HOU,240,48,95,0.505,15,37,0.405,16,23,0.696,15,32,47,28,9,3,13,24,127,PHO,240,41,87,0.471,12,26,0.462,24,30,0.8,13,26,39,18,9,5,14,18,118,
2/11/2015,201502110BOS,ATL,240,33,78,0.423,7,29,0.241,15,23,0.652,5,39,44,23,6,5,12,17,88,BOS,240,30,93,0.323,10,31,0.323,19,20,0.95,16,40,56,21,7,4,10,23,89,
2/11/2015,201502110CLE,MIA,240,34,84,0.405,9,24,0.375,16,20,0.8,12,24,36,21,10,4,14,19,93,CLE,240,44,78,0.564,10,25,0.4,15,19,0.789,10,33,43,32,9,3,15,19,113,
2/11/2015,201502110DAL,UTA,240,30,80,0.375,11,29,0.379,11,21,0.524,14,38,52,19,9,7,18,21,82,DAL,240,28,75,0.373,10,28,0.357,21,26,0.808,7,31,38,18,11,3,11,21,87,
2/11/2015,201502110DET,SAS,240,42,88,0.477,10,27,0.37,10,11,0.909,14,31,45,26,8,6,10,16,104,DET,240,33,81,0.407,9,21,0.429,12,17,0.706,10,26,36,17,4,4,10,14,87,
2/11/2015,201502110LAC,HOU,240,34,87,0.391,9,45,0.2,18,22,0.818,14,27,41,26,6,6,17,33,95,LAC,240,39,81,0.481,4,22,0.182,28,45,0.622,12,37,49,25,13,3,15,24,110,
2/11/2015,201502110MIL,SAC,240,36,84,0.429,8,22,0.364,23,30,0.767,16,32,48,24,7,5,18,23,103,MIL,240,39,80,0.488,7,15,0.467,26,32,0.813,10,35,45,23,11,5,14,24,111,
2/11/2015,201502110MIN,GSW,240,40,90,0.444,7,27,0.259,7,9,0.778,10,39,49,26,7,6,15,18,94,MIN,240,33,86,0.384,5,14,0.357,20,27,0.741,11,39,50,18,7,2,12,14,91,
2/11/2015,201502110NOP,IND,240,40,75,0.533,9,20,0.45,17,18,0.944,7,30,37,28,7,2,13,24,106,NOP,240,34,74,0.459,7,15,0.467,18,25,0.72,7,25,32,22,5,3,13,17,93,
2/11/2015,201502110OKC,MEM,240,32,86,0.372,2,12,0.167,23,30,0.767,11,31,42,13,7,2,13,21,89,OKC,240,37,83,0.446,7,20,0.35,24,25,0.96,11,38,49,24,7,9,13,23,105,
2/11/2015,201502110ORL,NYK,240,25,73,0.342,5,15,0.333,28,36,0.778,8,31,39,19,7,4,12,21,83,ORL,240,31,67,0.463,4,11,0.364,23,28,0.821,7,37,44,13,6,9,16,26,89,
2/11/2015,201502110POR,LAL,240,34,93,0.366,7,16,0.438,11,11,1,14,34,48,17,4,5,10,23,86,POR,240,35,86,0.407,10,30,0.333,22,23,0.957,15,37,52,27,5,5,10,11,102,
2/11/2015,201502110TOR,WAS,240,39,85,0.459,5,21,0.238,10,16,0.625,15,35,50,25,7,6,16,15,93,TOR,240,31,76,0.408,11,26,0.423,22,26,0.846,9,28,37,17,9,5,13,13,95,
2/12/2015,201502120CHI,CLE,240,37,85,0.435,8,31,0.258,16,22,0.727,10,33,43,20,5,3,16,23,98,CHI,240,42,92,0.457,9,23,0.391,20,26,0.769,13,34,47,29,10,3,8,23,113,
2/19/2015,201502190LAC,SAS,240,43,84,0.512,10,28,0.357,19,23,0.826,5,33,38,34,6,2,16,32,115,LAC,240,42,77,0.545,8,19,0.421,27,52,0.519,10,33,43,26,10,4,12,22,119,
2/19/2015,201502190OKC,DAL,240,33,91,0.363,9,27,0.333,14,17,0.824,14,25,39,16,14,3,17,20,89,OKC,240,38,91,0.418,7,22,0.318,21,26,0.808,21,41,62,20,8,0,22,20,104,
2/20/2015,201502200ATL,TOR,240,43,96,0.448,13,30,0.433,6,8,0.75,15,37,52,27,15,9,13,20,105,ATL,240,29,88,0.33,8,38,0.211,14,21,0.667,17,35,52,19,6,8,22,10,80,
2/20/2015,201502200DAL,HOU,240,36,87,0.414,12,37,0.324,16,26,0.615,14,33,47,20,8,9,21,22,100,DAL,240,44,93,0.473,9,24,0.375,14,18,0.778,12,38,50,26,10,2,17,19,111,
2/20/2015,201502200DET,CHI,240,33,78,0.423,5,16,0.313,20,22,0.909,13,30,43,16,2,7,20,23,91,DET,240,38,84,0.452,6,22,0.273,18,33,0.545,11,31,42,19,12,1,10,23,100,
2/20/2015,201502200GSW,SAS,240,39,81,0.481,6,19,0.316,15,20,0.75,10,34,44,25,6,4,16,20,99,GSW,240,41,84,0.488,17,33,0.515,11,18,0.611,7,33,40,29,10,5,12,18,110,
2/20/2015,201502200LAL,BRK,240,42,89,0.472,10,21,0.476,20,24,0.833,13,33,46,29,7,2,11,20,114,LAL,240,41,89,0.461,4,23,0.174,19,29,0.655,14,32,46,22,10,4,10,18,105,
2/20/2015,201502200MIL,DEN,240,30,84,0.357,7,26,0.269,14,21,0.667,14,31,45,18,11,7,15,19,81,MIL,240,33,78,0.423,5,15,0.333,18,22,0.818,7,39,46,22,6,5,16,21,89,
2/20/2015,201502200MIN,PHO,240,40,89,0.449,7,17,0.412,22,31,0.71,17,31,48,23,8,9,13,28,109,MIN,240,40,86,0.465,4,15,0.267,27,38,0.711,17,34,51,24,7,7,14,28,111,
2/20/2015,201502200NYK,MIA,240,38,79,0.481,9,20,0.45,26,35,0.743,11,39,50,28,12,4,21,18,111,NYK,240,35,82,0.427,6,18,0.333,11,16,0.688,7,25,32,28,10,6,20,26,87,
2/20/2015,201502200ORL,NOP,240,29,69,0.42,5,19,0.263,21,28,0.75,7,33,40,21,6,6,11,11,84,ORL,240,44,88,0.5,4,18,0.222,3,6,0.5,9,33,42,22,4,3,9,21,95,
2/20/2015,201502200PHI,IND,240,40,83,0.482,8,22,0.364,18,22,0.818,9,35,44,24,13,1,15,23,106,PHI,240,34,84,0.405,8,25,0.32,19,29,0.655,15,32,47,18,11,11,17,20,95,
2/20/2015,201502200SAC,BOS,240,40,100,0.4,6,22,0.273,15,26,0.577,19,21,40,24,14,3,11,23,101,SAC,240,40,83,0.482,8,22,0.364,21,26,0.808,17,40,57,26,6,5,24,19,109,
2/20/2015,201502200UTA,POR,240,26,72,0.361,4,22,0.182,20,22,0.909,3,34,37,12,5,5,13,13,76,UTA,240,37,83,0.446,10,25,0.4,8,17,0.471,13,35,48,18,11,7,8,21,92,
2/20/2015,201502200WAS,CLE,240,46,90,0.511,14,33,0.424,21,28,0.75,10,32,42,28,12,4,10,17,127,WAS,240,38,86,0.442,1,16,0.063,12,16,0.75,12,31,43,22,7,7,17,23,89,
2/21/2015,201502210CHI,PHO,240,47,88,0.534,10,25,0.4,3,8,0.375,8,28,36,25,10,2,13,15,107,CHI,240,43,89,0.483,12,24,0.5,14,16,0.875,14,33,47,27,5,3,17,14,112,
2/21/2015,201502210CHO,OKC,240,42,95,0.442,5,18,0.278,21,26,0.808,19,40,59,21,7,7,14,20,110,CHO,240,40,93,0.43,7,24,0.292,16,20,0.8,11,30,41,28,9,10,9,18,103,
2/21/2015,201502210HOU,TOR,240,25,77,0.325,4,18,0.222,22,28,0.786,7,32,39,12,17,5,23,24,76,HOU,240,35,84,0.417,6,29,0.207,22,31,0.71,11,41,52,22,17,9,23,23,98,
2/21/2015,201502210LAC,SAC,240,30,88,0.341,4,16,0.25,35,46,0.761,14,41,55,18,4,7,17,17,99,LAC,240,46,95,0.484,14,35,0.4,20,28,0.714,11,43,54,31,9,11,11,29,126,
2/21/2015,201502210MIA,NOP,240,35,83,0.422,8,21,0.381,27,31,0.871,11,30,41,22,8,3,12,25,105,MIA,240,33,79,0.418,5,17,0.294,20,27,0.741,13,32,45,15,5,7,17,23,91,
2/22/2015,201502220DAL,CHO,240,33,90,0.367,6,19,0.316,9,13,0.692,13,34,47,20,10,2,14,20,81,DAL,240,36,78,0.462,5,18,0.278,15,19,0.789,6,43,49,20,7,6,15,16,92,
2/22/2015,201502220DET,WAS,240,37,85,0.435,6,17,0.353,9,14,0.643,11,32,43,28,4,2,12,22,89,DET,240,37,89,0.416,13,32,0.406,19,25,0.76,17,34,51,22,8,1,12,19,106,
2/22/2015,201502220IND,GSW,240,34,89,0.382,9,26,0.346,21,22,0.955,13,32,45,19,9,5,9,25,98,IND,240,39,81,0.481,8,19,0.421,18,23,0.783,7,39,46,20,3,4,15,23,104,
2/22/2015,201502220LAL,BOS,265,42,98,0.429,8,33,0.242,19,27,0.704,13,35,48,27,9,5,16,31,111,LAL,265,43,84,0.512,7,18,0.389,25,38,0.658,6,40,46,22,8,4,17,27,118,
2/22/2015,201502220MIL,ATL,240,35,87,0.402,9,30,0.3,18,21,0.857,16,27,43,23,10,7,20,17,97,MIL,240,32,72,0.444,4,16,0.25,18,18,1,8,30,38,19,10,7,24,24,86,
2/22/2015,201502220NYK,CLE,240,40,79,0.506,12,33,0.364,9,15,0.6,7,40,47,22,5,3,15,14,101,NYK,240,37,99,0.374,3,19,0.158,6,7,0.857,19,31,50,16,8,2,11,16,83,
2/22/2015,201502220OKC,DEN,240,35,97,0.361,7,27,0.259,17,20,0.85,16,26,42,19,13,5,12,19,94,OKC,240,48,92,0.522,8,20,0.4,15,23,0.652,15,45,60,31,8,10,18,19,119,
2/22/2015,201502220ORL,PHI,240,36,78,0.462,13,34,0.382,13,17,0.765,11,30,41,21,8,5,21,26,98,ORL,240,39,82,0.476,6,23,0.261,19,26,0.731,12,26,38,19,9,2,15,21,103,
2/22/2015,201502220POR,MEM,240,42,89,0.472,3,9,0.333,11,13,0.846,8,36,44,20,13,4,6,15,98,POR,240,33,82,0.402,13,33,0.394,13,16,0.813,8,38,46,24,4,4,15,15,92,
2/23/2015,201502230CHI,MIL,240,30,89,0.337,4,18,0.222,7,13,0.538,12,29,41,16,9,4,10,21,71,CHI,240,27,76,0.355,8,26,0.308,25,32,0.781,18,44,62,20,4,7,18,16,87,
2/23/2015,201502230DEN,BRK,240,43,92,0.467,4,21,0.19,20,23,0.87,14,43,57,21,7,9,10,17,110,DEN,240,31,94,0.33,7,27,0.259,13,22,0.591,19,30,49,18,6,3,13,24,82,
2/23/2015,201502230HOU,MIN,240,31,93,0.333,5,18,0.278,35,39,0.897,20,38,58,17,9,3,20,22,102,HOU,240,39,94,0.415,12,38,0.316,23,34,0.676,22,34,56,23,11,8,16,28,113,
2/23/2015,201502230LAC,MEM,240,33,81,0.407,5,15,0.333,19,26,0.731,8,34,42,22,10,4,10,13,90,LAC,240,35,79,0.443,9,27,0.333,8,12,0.667,5,35,40,21,6,10,13,16,87,
2/23/2015,201502230MIA,PHI,240,40,84,0.476,13,31,0.419,15,28,0.536,9,24,33,27,10,8,12,18,108,MIA,240,46,83,0.554,11,21,0.524,16,22,0.727,11,34,45,27,6,3,16,20,119,
2/23/2015,201502230NOP,TOR,240,35,84,0.417,5,23,0.217,22,31,0.71,16,24,40,13,12,2,8,15,97,NOP,240,40,78,0.513,10,22,0.455,10,16,0.625,12,36,48,27,6,7,17,20,100,
2/23/2015,201502230PHO,BOS,240,39,89,0.438,14,29,0.483,23,30,0.767,9,33,42,26,13,1,15,14,115,PHO,240,44,97,0.454,9,32,0.281,13,16,0.813,15,35,50,25,9,7,17,24,110,
2/23/2015,201502230UTA,SAS,240,32,79,0.405,5,19,0.263,12,21,0.571,12,32,44,17,7,7,22,21,81,UTA,240,34,83,0.41,4,15,0.267,18,23,0.783,11,38,49,14,14,5,13,24,90,
2/24/2015,201502240DAL,TOR,240,38,84,0.452,9,26,0.346,7,11,0.636,7,30,37,17,10,4,18,20,92,DAL,240,38,79,0.481,8,19,0.421,15,18,0.833,8,32,40,17,13,4,19,13,99,
2/24/2015,201502240DET,CLE,240,34,77,0.442,14,37,0.378,20,24,0.833,4,36,40,22,9,5,14,25,102,DET,240,33,82,0.402,9,24,0.375,18,30,0.6,11,35,46,16,5,3,13,21,93,
2/24/2015,201502240OKC,IND,240,38,88,0.432,9,26,0.346,7,11,0.636,9,39,48,26,5,3,13,17,92,OKC,240,40,96,0.417,9,24,0.375,16,18,0.889,15,42,57,23,10,8,10,16,105,
2/24/2015,201502240WAS,GSW,240,45,90,0.5,12,23,0.522,12,17,0.706,4,25,29,27,12,1,9,17,114,WAS,240,42,79,0.532,5,18,0.278,18,21,0.857,9,36,45,23,4,4,26,20,107,
2/25/2015,201502250ATL,DAL,240,34,80,0.425,5,31,0.161,14,18,0.778,13,31,44,20,0,3,15,18,87,ATL,240,39,85,0.459,13,35,0.371,13,16,0.813,10,31,41,28,7,2,11,18,104,
2/25/2015,201502250BOS,NYK,240,34,82,0.415,2,21,0.095,24,31,0.774,9,32,41,19,6,4,13,20,94,BOS,240,42,83,0.506,14,31,0.452,17,20,0.85,8,38,46,29,6,1,13,26,115,
2/25/2015,201502250CHI,CHO,240,39,84,0.464,4,14,0.286,16,21,0.762,12,33,45,16,8,3,9,18,98,CHI,240,34,77,0.442,3,17,0.176,15,23,0.652,9,34,43,24,6,11,12,17,86,
2/25/2015,201502250DEN,PHO,240,39,91,0.429,8,24,0.333,24,32,0.75,23,42,65,19,9,7,19,25,110,DEN,240,31,81,0.383,12,34,0.353,22,33,0.667,10,30,40,22,11,5,15,19,96,
2/25/2015,201502250HOU,LAC,240,40,91,0.44,11,32,0.344,14,19,0.737,12,37,49,18,1,4,15,22,105,HOU,240,36,88,0.409,17,44,0.386,21,30,0.7,12,34,46,27,7,9,9,20,110,
2/25/2015,201502250MIL,PHI,240,31,75,0.413,11,25,0.44,15,19,0.789,12,26,38,21,13,3,28,22,88,MIL,240,44,82,0.537,5,15,0.333,11,16,0.688,12,31,43,32,16,5,22,19,104,
2/25/2015,201502250MIN,WAS,240,33,87,0.379,4,18,0.222,7,8,0.875,10,33,43,21,5,3,19,27,77,MIN,240,35,81,0.432,4,13,0.308,23,28,0.821,10,43,53,17,10,4,16,15,97,
2/25/2015,201502250NOP,BRK,240,39,92,0.424,7,21,0.333,11,15,0.733,8,29,37,13,6,6,12,16,96,NOP,240,38,74,0.514,11,25,0.44,15,19,0.789,6,37,43,26,6,6,20,21,102,
2/25/2015,201502250ORL,MIA,265,32,84,0.381,6,31,0.194,23,32,0.719,8,34,42,17,8,5,12,24,93,ORL,265,33,78,0.423,6,22,0.273,18,31,0.581,12,38,50,17,4,1,18,28,90,
2/25/2015,201502250POR,SAS,240,37,85,0.435,8,21,0.381,13,14,0.929,10,27,37,20,8,5,13,16,95,POR,240,43,85,0.506,13,26,0.5,12,15,0.8,12,33,45,25,9,4,13,16,111,
2/25/2015,201502250SAC,MEM,240,34,84,0.405,4,16,0.25,18,23,0.783,14,24,38,22,12,5,17,21,90,SAC,240,39,80,0.488,6,16,0.375,18,25,0.72,13,34,47,24,10,6,20,18,102,
2/25/2015,201502250UTA,LAL,240,40,89,0.449,2,11,0.182,18,21,0.857,14,28,42,17,12,8,9,25,100,UTA,240,34,73,0.466,7,12,0.583,22,34,0.647,13,34,47,18,3,5,20,19,97,
2/26/2015,201502260CLE,GSW,240,39,92,0.424,11,29,0.379,10,19,0.526,14,30,44,32,10,6,14,24,99,CLE,240,36,77,0.468,9,28,0.321,29,35,0.829,8,43,51,15,10,2,16,19,110,
2/26/2015,201502260PHO,OKC,265,39,101,0.386,8,24,0.333,27,30,0.9,13,37,50,17,6,4,10,24,113,PHO,265,48,97,0.495,9,26,0.346,12,21,0.571,10,42,52,21,4,9,13,24,117,
2/27/2015,201502270ATL,ORL,240,36,80,0.45,9,26,0.346,7,13,0.538,10,30,40,22,10,7,17,17,88,ATL,240,36,81,0.444,14,31,0.452,9,12,0.75,11,31,42,27,11,5,18,12,95,
2/27/2015,201502270BOS,CHO,240,37,82,0.451,10,21,0.476,14,17,0.824,8,40,48,19,8,7,16,18,98,BOS,240,40,96,0.417,14,35,0.4,12,15,0.8,14,33,47,24,8,5,8,15,106,
2/27/2015,201502270CHI,MIN,240,33,77,0.429,2,14,0.143,21,31,0.677,10,35,45,17,7,2,11,18,89,CHI,240,37,96,0.385,9,31,0.29,13,16,0.813,22,31,53,24,5,5,9,24,96,
2/27/2015,201502270DEN,UTA,240,39,68,0.574,9,21,0.429,17,21,0.81,8,35,43,24,13,15,20,23,104,DEN,240,28,84,0.333,8,32,0.25,18,29,0.621,16,20,36,22,9,3,15,13,82,
2/27/2015,201502270DET,NYK,290,45,109,0.413,6,18,0.333,25,26,0.962,18,40,58,28,6,9,10,35,121,DET,290,39,97,0.402,8,31,0.258,29,40,0.725,16,38,54,22,3,10,15,26,115,
2/27/2015,201502270HOU,BRK,240,38,85,0.447,4,17,0.235,18,20,0.9,12,32,44,17,8,4,16,21,98,HOU,240,39,84,0.464,9,32,0.281,15,17,0.882,8,33,41,26,9,5,13,25,102,
2/27/2015,201502270IND,CLE,240,33,92,0.359,9,29,0.31,11,14,0.786,14,35,49,20,3,7,15,23,86,IND,240,34,80,0.425,6,17,0.353,19,29,0.655,8,40,48,23,8,7,8,17,93,
2/27/2015,201502270LAL,MIL,240,34,87,0.391,4,17,0.235,21,29,0.724,13,36,49,18,7,6,11,17,93,LAL,240,40,85,0.471,6,18,0.333,15,22,0.682,9,41,50,23,7,5,12,21,101,
2/27/2015,201502270MEM,LAC,240,36,78,0.462,9,26,0.346,16,28,0.571,9,38,47,20,9,10,11,19,97,MEM,240,33,87,0.379,3,12,0.25,10,15,0.667,11,30,41,19,6,4,14,27,79,
2/27/2015,201502270NOP,MIA,240,41,84,0.488,8,21,0.381,12,16,0.75,6,25,31,21,3,7,6,23,102,NOP,240,39,76,0.513,6,16,0.375,20,27,0.741,7,30,37,26,3,6,10,19,104,
2/27/2015,201502270PHI,WAS,240,30,93,0.323,4,17,0.235,17,22,0.773,13,38,51,20,4,5,13,25,81,PHI,240,28,80,0.35,12,33,0.364,21,34,0.618,12,41,53,21,7,4,15,20,89,
2/27/2015,201502270POR,OKC,240,45,94,0.479,4,14,0.286,18,22,0.818,13,34,47,24,5,4,11,23,112,POR,240,39,89,0.438,10,26,0.385,27,31,0.871,12,31,43,20,7,4,9,14,115,
2/27/2015,201502270SAC,SAS,240,35,88,0.398,8,23,0.348,29,32,0.906,10,32,42,18,8,7,5,16,107,SAC,240,38,79,0.481,1,4,0.25,19,23,0.826,7,40,47,15,3,2,17,28,96,
2/27/2015,201502270TOR,GSW,240,42,87,0.483,13,28,0.464,16,19,0.842,9,38,47,31,11,5,12,22,113,TOR,240,31,77,0.403,4,22,0.182,23,28,0.821,8,34,42,15,6,3,19,17,89,
2/28/2015,201502280DAL,BRK,240,40,77,0.519,10,23,0.435,14,23,0.609,12,36,48,20,5,4,14,21,104,DAL,240,35,82,0.427,9,28,0.321,15,18,0.833,8,29,37,23,10,3,12,19,94,
2/28/2015,201502280MIA,ATL,240,34,79,0.43,10,25,0.4,15,20,0.75,8,29,37,23,12,5,18,19,93,MIA,240,32,81,0.395,7,26,0.269,20,21,0.952,14,33,47,17,12,3,23,16,91,
2/28/2015,201502280MIN,MEM,240,38,64,0.594,4,11,0.364,21,29,0.724,6,37,43,21,7,7,24,24,101,MIN,240,34,88,0.386,7,19,0.368,22,27,0.815,16,19,35,22,12,1,12,22,97,
2/28/2015,201502280NYK,TOR,240,34,81,0.42,8,29,0.276,22,28,0.786,10,30,40,16,7,4,12,27,98,NYK,240,33,75,0.44,7,19,0.368,30,38,0.789,8,36,44,21,8,5,11,21,103,
2/28/2015,201502280PHO,SAS,240,41,92,0.446,4,19,0.211,15,17,0.882,10,46,56,18,7,6,14,24,101,PHO,240,25,84,0.298,5,16,0.313,19,24,0.792,8,34,42,13,7,4,18,22,74,
2/28/2015,201502280UTA,MIL,240,29,74,0.392,5,15,0.333,12,14,0.857,8,31,39,18,15,4,23,23,75,UTA,240,29,76,0.382,6,22,0.273,18,23,0.783,13,33,46,18,16,7,22,18,82,
2/28/2015,201502280WAS,DET,240,38,79,0.481,8,26,0.308,11,21,0.524,9,31,40,18,8,2,17,22,95,WAS,240,37,78,0.474,7,20,0.35,18,25,0.72,12,31,43,21,14,2,12,16,99,
3/1/2015,201503010BOS,GSW,240,40,95,0.421,12,34,0.353,14,17,0.824,15,40,55,19,4,8,10,18,106,BOS,240,40,109,0.367,8,31,0.258,13,17,0.765,21,39,60,21,4,3,8,17,101,
3/1/2015,201503010CHI,LAC,240,38,87,0.437,7,27,0.259,13,24,0.542,13,42,55,15,6,12,8,23,96,CHI,240,27,87,0.31,10,26,0.385,22,30,0.733,17,34,51,18,2,1,11,17,86,
3/1/2015,201503010DEN,NOP,240,36,74,0.486,5,22,0.227,22,30,0.733,9,35,44,22,7,4,16,19,99,DEN,240,37,92,0.402,9,33,0.273,9,17,0.529,16,28,44,17,10,3,11,25,92,
